user_id,username,action,resource,resource_sensitivity,status,time_classification,timestamp,risk_score,severity,anomaly_reasons,is_anomaly,user_dept,user_role,privilege,hire_date,days_inactive,is_active
USR00094,donald.schulz,login,Admin_Console,medium,success,business_hours,2026-03-11 10:54:06,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Sales,Officer,user,2024-01-04,28,True
USR00070,jeffrey.chen,login,HRIS,high,success,business_hours,2026-03-12 10:54:05,47,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,IT,Administrator,power-user,2024-02-02,19,True
USR00060,vikram.gonzalez,api_call,GL_System,high,success,business_hours,2026-03-12 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Sales,Developer,power-user,2022-06-14,4,True
USR00031,amitabh.taylor,export_data,PROD_DB,high,failure,business_hours,2026-03-12 10:54:05,85,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: PROD_DB|Access attempt FAILED,1,Finance,Director,power-user,2024-01-24,30,True
USR00000,pooja.murphy,sql_query,HRIS,high,success,unusual_hours,2026-03-12 10:54:05,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 59 days,1,Executive,Developer,user,2024-12-21,59,True
USR00018,meera.burke,export_data,Email_Archive,medium,success,business_hours,2026-03-12 10:54:05,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Email_Archive|Account inactive 59 days,1,Operations,Executive,power-user,2025-10-04,59,True
USR00080,david.rodriguez,login,Admin_Console,medium,success,business_hours,2026-03-12 10:54:05,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 43 days,1,HR,Developer,service-account,2023-04-22,43,True
USR00019,joshua.white,admin_operation,Customer_Vault,high,failure,unusual_hours,2026-03-12 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Access attempt FAILED,1,Finance,Coordinator,user,2024-06-20,2,True
USR00050,nisha.martinez,file_access,Customer_Vault,high,success,business_hours,2026-03-12 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,HR,Architect,user,2024-02-19,25,True
USR00085,varun.rao,admin_operation,Customer_Vault,high,success,business_hours,2026-03-13 10:54:05,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
USR00086,ryan.colombo,export_data,SIEM,medium,success,night,2026-03-13 10:54:05,95,CRITICAL,Off-hours access (night)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: SIEM|Account inactive 49 days,1,Engineering,Analyst,service-account,2024-11-18,49,True
USR00032,pooja.martin,file_access,HRIS,high,success,business_hours,2026-03-13 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Support,Coordinator,user,2023-06-21,13,True
USR00097,leila.lopez,api_call,Admin_Console,medium,success,business_hours,2026-03-13 10:54:05,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 43 days,1,IT,Executive,user,2025-01-27,43,True
USR00002,kenneth.moore,login,PROD_DB,high,success,business_hours,2026-03-13 10:54:05,27,LOW,Sensitive resource (high),0,Sales,Architect,service-account,2025-12-07,13,True
USR00062,nisha.jones,admin_operation,BI_Tool,low,success,unusual_hours,2026-03-13 10:54:06,80,HIGH,Off-hours access (unusual_hours)|High-risk action: admin_operation|Unapproved resource: BI_Tool|Account inactive 36 days,1,Marketing,Coordinator,power-user,2023-10-20,36,True
USR00042,kenneth.sanchez,login,File_Share,low,success,night,2026-03-13 10:54:06,62,MEDIUM,Off-hours access (night)|Unapproved resource: File_Share|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00076,stephen.guo,login,Email_Archive,medium,success,business_hours,2026-03-13 10:54:06,32,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Finance,Lead,user,2025-10-30,8,True
USR00028,paul.singh,api_call,HRIS,high,success,weekend,2026-03-13 10:54:06,53,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,HR,Officer,admin,2023-11-27,28,True
USR00018,meera.burke,admin_operation,GL_System,high,success,weekend,2026-03-13 10:54:06,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|Account inactive 59 days,1,Operations,Executive,power-user,2025-10-04,59,True
USR00088,william.jang,sql_query,File_Share,low,success,business_hours,2026-03-13 10:54:06,45,MEDIUM,Unapproved resource: File_Share|Account inactive 36 days,1,Engineering,Engineer,admin,2024-10-14,36,True
USR00002,kenneth.moore,file_access,Data_Lake,medium,success,unusual_hours,2026-03-13 10:54:06,55,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Sales,Architect,service-account,2025-12-07,13,True
USR00042,kenneth.sanchez,export_data,HRIS,high,success,business_hours,2026-03-13 10:54:06,90,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00062,nisha.jones,file_access,BI_Tool,low,success,night,2026-03-14 10:54:05,65,HIGH,Off-hours access (night)|Unapproved resource: BI_Tool|Account inactive 36 days,1,Marketing,Coordinator,power-user,2023-10-20,36,True
USR00009,aditya.burke,sql_query,File_Share,low,success,business_hours,2026-03-14 10:54:05,25,LOW,Unapproved resource: File_Share,0,Finance,Architect,power-user,2024-02-27,23,True
USR00035,nikhil.rao,admin_operation,Admin_Console,medium,success,business_hours,2026-03-14 10:54:05,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Admin_Console|Account inactive 56 days,1,Executive,Lead,admin,2025-07-05,56,True
USR00003,sanjana.li,login,HRIS,high,success,night,2026-03-14 10:54:05,67,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: HRIS,1,Marketing,Director,user,2023-04-21,13,True
USR00093,nadia.muller,sql_query,Customer_Vault,high,success,business_hours,2026-03-14 10:54:06,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00053,timothy.jo,login,PROD_DB,high,success,unusual_hours,2026-03-14 10:54:06,47,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (high),1,Engineering,Engineer,user,2025-09-20,11,True
USR00059,thomas.lewis,sql_query,Email_Archive,medium,success,business_hours,2026-03-14 10:54:06,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 58 days,1,Finance,Director,power-user,2024-08-12,58,True
USR00085,varun.rao,admin_operation,Data_Lake,medium,success,business_hours,2026-03-14 10:54:06,100,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake|User privilege doing admin action|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
USR00033,michael.sharma,file_access,Data_Lake,medium,success,unusual_hours,2026-03-14 10:54:06,55,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Legal,Officer,power-user,2023-06-10,26,True
USR00008,thomas.iyer,login,PROD_DB,high,success,business_hours,2026-03-14 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 57 days,1,Sales,Administrator,user,2022-04-27,57,True
USR00093,nadia.muller,api_call,BI_Tool,low,failure,business_hours,2026-03-15 10:54:05,63,MEDIUM,Unapproved resource: BI_Tool|Access attempt FAILED|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00045,stephen.kumar,file_access,Customer_Vault,high,success,business_hours,2026-03-15 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Security,Coordinator,user,2022-09-10,26,True
USR00080,david.rodriguez,admin_operation,Admin_Console,medium,success,unusual_hours,2026-03-15 10:54:06,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Admin_Console|Account inactive 43 days,1,HR,Developer,service-account,2023-04-22,43,True
USR00034,harsh.jones,login,BI_Tool,low,success,unusual_hours,2026-03-15 10:54:06,62,MEDIUM,Off-hours access (unusual_hours)|Unapproved resource: BI_Tool|Account inactive 43 days,1,Operations,Specialist,service-account,2024-10-23,43,True
USR00057,zainab.jo,file_access,Data_Lake,medium,success,night,2026-03-15 10:54:06,55,MEDIUM,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Sales,Architect,admin,2024-06-15,14,True
USR00053,timothy.jo,sql_query,Customer_Vault,high,success,business_hours,2026-03-15 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Engineering,Engineer,user,2025-09-20,11,True
USR00028,paul.singh,file_access,File_Share,low,success,night,2026-03-15 10:54:06,45,MEDIUM,Off-hours access (night)|Unapproved resource: File_Share,1,HR,Officer,admin,2023-11-27,28,True
USR00057,zainab.jo,sql_query,Data_Lake,medium,failure,business_hours,2026-03-15 10:54:06,50,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Access attempt FAILED,1,Sales,Architect,admin,2024-06-15,14,True
USR00095,priya.petit,login,BI_Tool,low,success,business_hours,2026-03-16 10:54:05,22,LOW,Unapproved resource: BI_Tool,0,HR,Architect,user,2023-04-28,20,True
USR00051,meera.quinn,api_call,File_Share,low,success,business_hours,2026-03-16 10:54:05,28,LOW,Unapproved resource: File_Share,0,Executive,Developer,user,2025-01-26,30,True
USR00037,ronald.wilson,sql_query,SIEM,medium,success,business_hours,2026-03-16 10:54:06,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Finance,Coordinator,power-user,2024-03-06,25,True
USR00079,varun.weber,sql_query,Admin_Console,medium,success,business_hours,2026-03-17 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00041,matthew.huang,file_access,GL_System,high,success,business_hours,2026-03-17 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Operations,Lead,power-user,2025-10-08,7,True
USR00001,daniel.singh,file_access,HRIS,high,success,business_hours,2026-03-17 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Compliance,Lead,user,2024-04-04,20,True
USR00005,george.lim,login,HRIS,high,success,business_hours,2026-03-17 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00013,jonathan.jackson,admin_operation,Customer_Vault,high,success,business_hours,2026-03-18 10:54:05,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 34 days,1,Sales,Administrator,user,2022-05-30,34,True
USR00037,ronald.wilson,login,Data_Lake,medium,success,business_hours,2026-03-18 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,Finance,Coordinator,power-user,2024-03-06,25,True
USR00026,stephen.bhat,sql_query,BI_Tool,low,success,weekend,2026-03-18 10:54:05,45,MEDIUM,Unapproved resource: BI_Tool|Account inactive 33 days,1,Finance,Director,user,2022-12-14,33,True
USR00028,paul.singh,login,Customer_Vault,high,success,business_hours,2026-03-18 10:54:06,47,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,HR,Officer,admin,2023-11-27,28,True
USR00093,nadia.muller,api_call,PROD_DB,high,success,unusual_hours,2026-03-18 10:54:06,73,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00077,neha.taylor,file_access,GL_System,high,failure,business_hours,2026-03-19 10:54:05,65,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Access attempt FAILED,1,Finance,Architect,power-user,2023-08-29,11,True
USR00057,zainab.jo,api_call,HRIS,high,success,business_hours,2026-03-19 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Sales,Architect,admin,2024-06-15,14,True
USR00079,varun.weber,api_call,Admin_Console,medium,success,unusual_hours,2026-03-19 10:54:05,78,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00048,xiulan.colombo,file_access,Data_Lake,medium,success,business_hours,2026-03-19 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00099,maria.bianchi,sql_query,GL_System,high,success,business_hours,2026-03-19 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 40 days,1,Marketing,Officer,service-account,2025-10-01,40,True
USR00063,daniel.colombo,api_call,PROD_DB,high,success,business_hours,2026-03-19 10:54:05,73,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 52 days,1,Sales,Specialist,power-user,2025-03-04,52,True
USR00054,edward.smith,admin_operation,SIEM,medium,success,business_hours,2026-03-19 10:54:06,80,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|User privilege doing admin action,1,Support,Specialist,user,2023-07-28,12,True
USR00064,zainab.pillai,admin_operation,HRIS,high,success,business_hours,2026-03-19 10:54:06,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|User privilege doing admin action|Account inactive 58 days,1,HR,Director,user,2023-08-19,58,True
USR00091,steven.thompson,admin_operation,GL_System,high,success,unusual_hours,2026-03-19 10:54:06,85,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System,1,Support,Lead,power-user,2023-02-06,26,True
USR00075,timothy.huang,sql_query,BI_Tool,low,success,business_hours,2026-03-20 10:54:05,25,LOW,Unapproved resource: BI_Tool,0,Sales,Manager,user,2023-12-15,21,True
USR00036,nicholas.harris,file_access,SIEM,medium,success,business_hours,2026-03-20 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 40 days,1,Marketing,Analyst,user,2025-11-25,40,True
USR00018,meera.burke,file_access,PROD_DB,high,success,business_hours,2026-03-20 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 59 days,1,Operations,Executive,power-user,2025-10-04,59,True
USR00069,nikhil.jang,admin_operation,BI_Tool,low,success,unusual_hours,2026-03-20 10:54:05,90,CRITICAL,Off-hours access (unusual_hours)|High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action,1,HR,Analyst,user,2023-07-16,30,True
USR00031,amitabh.taylor,api_call,BI_Tool,low,success,business_hours,2026-03-20 10:54:06,28,LOW,Unapproved resource: BI_Tool,0,Finance,Director,power-user,2024-01-24,30,True
USR00020,karan.white,login,BI_Tool,low,success,business_hours,2026-03-20 10:54:06,22,LOW,Unapproved resource: BI_Tool,0,IT,Specialist,user,2023-12-14,25,True
USR00027,pooja.sullivan,file_access,File_Share,low,success,business_hours,2026-03-20 10:54:06,45,MEDIUM,Unapproved resource: File_Share|Account inactive 34 days,1,Support,Lead,admin,2024-02-21,34,True
USR00010,jacob.patel,file_access,Admin_Console,medium,success,night,2026-03-21 10:54:05,55,MEDIUM,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Admin_Console,1,Marketing,Architect,user,2025-09-20,1,True
USR00067,donald.wang,login,BI_Tool,low,success,business_hours,2026-03-21 10:54:05,42,MEDIUM,Unapproved resource: BI_Tool|Account inactive 54 days,1,Marketing,Manager,user,2023-07-01,54,True
USR00001,daniel.singh,api_call,Admin_Console,medium,success,business_hours,2026-03-21 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Compliance,Lead,user,2024-04-04,20,True
USR00049,thomas.kang,api_call,HRIS,high,success,business_hours,2026-03-21 10:54:06,53,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Engineering,Administrator,user,2022-08-24,24,True
USR00017,diya.schulz,export_data,Customer_Vault,high,success,night,2026-03-21 10:54:06,100,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Executive,Manager,power-user,2025-04-02,46,True
USR00052,leila.sun,login,HRIS,high,success,business_hours,2026-03-21 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 53 days,1,Engineering,Administrator,user,2024-04-05,53,True
USR00013,jonathan.jackson,admin_operation,Customer_Vault,high,success,business_hours,2026-03-21 10:54:06,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 34 days,1,Sales,Administrator,user,2022-05-30,34,True
USR00081,isha.ghosh,export_data,BI_Tool,low,success,business_hours,2026-03-21 10:54:06,65,HIGH,High-risk action: export_data|Unapproved resource: BI_Tool|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00039,stephen.bhat,file_access,Email_Archive,medium,success,business_hours,2026-03-21 10:54:06,35,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Engineering,Engineer,user,2023-09-11,25,True
USR00013,jonathan.jackson,sql_query,Admin_Console,medium,success,business_hours,2026-03-22 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 34 days,1,Sales,Administrator,user,2022-05-30,34,True
USR00046,deepika.li,sql_query,GL_System,high,success,business_hours,2026-03-22 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00011,maria.o'brien,login,Data_Lake,medium,success,unusual_hours,2026-03-22 10:54:05,52,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Security,Administrator,user,2025-09-10,16,True
USR00088,william.jang,login,BI_Tool,low,success,night,2026-03-22 10:54:06,62,MEDIUM,Off-hours access (night)|Unapproved resource: BI_Tool|Account inactive 36 days,1,Engineering,Engineer,admin,2024-10-14,36,True
USR00006,kevin.ramirez,login,Admin_Console,medium,success,unusual_hours,2026-03-22 10:54:06,72,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 46 days,1,Legal,Architect,power-user,2024-05-08,46,True
USR00002,kenneth.moore,api_call,Email_Archive,medium,success,unusual_hours,2026-03-22 10:54:06,58,MEDIUM,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Email_Archive,1,Sales,Architect,service-account,2025-12-07,13,True
USR00095,priya.petit,file_access,HRIS,high,success,business_hours,2026-03-23 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,HR,Architect,user,2023-04-28,20,True
USR00039,stephen.bhat,login,PROD_DB,high,success,night,2026-03-23 10:54:05,67,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,Engineering,Engineer,user,2023-09-11,25,True
USR00094,donald.schulz,sql_query,SIEM,medium,success,business_hours,2026-03-23 10:54:05,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Sales,Officer,user,2024-01-04,28,True
USR00040,nicholas.romano,admin_operation,PROD_DB,high,success,unusual_hours,2026-03-23 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00059,thomas.lewis,export_data,Data_Lake,medium,success,weekend,2026-03-23 10:54:05,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake|Account inactive 58 days,1,Finance,Director,power-user,2024-08-12,58,True
USR00020,karan.white,api_call,GL_System,high,success,weekend,2026-03-23 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,IT,Specialist,user,2023-12-14,25,True
USR00093,nadia.muller,file_access,PROD_DB,high,success,weekend,2026-03-23 10:54:05,50,MEDIUM,Sensitive resource (high)|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00085,varun.rao,file_access,Admin_Console,medium,success,night,2026-03-23 10:54:06,75,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
USR00084,aditya.gupta,admin_operation,SIEM,medium,success,business_hours,2026-03-23 10:54:06,70,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|Account inactive 59 days,1,Engineering,Analyst,admin,2023-06-17,59,True
USR00000,pooja.murphy,file_access,Data_Lake,medium,success,unusual_hours,2026-03-23 10:54:06,75,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 59 days,1,Executive,Developer,user,2024-12-21,59,True
USR00055,neha.johnson,login,Email_Archive,medium,success,business_hours,2026-03-23 10:54:06,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 49 days,1,Sales,Analyst,user,2025-05-20,49,True
USR00050,nisha.martinez,login,Data_Lake,medium,success,business_hours,2026-03-24 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,HR,Architect,user,2024-02-19,25,True
USR00040,nicholas.romano,admin_operation,Customer_Vault,high,success,business_hours,2026-03-24 10:54:05,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00056,william.kumar,file_access,GL_System,high,success,business_hours,2026-03-24 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00018,meera.burke,sql_query,Customer_Vault,high,success,business_hours,2026-03-24 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 59 days,1,Operations,Executive,power-user,2025-10-04,59,True
USR00059,thomas.lewis,api_call,PROD_DB,high,success,business_hours,2026-03-24 10:54:05,73,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 58 days,1,Finance,Director,power-user,2024-08-12,58,True
USR00003,sanjana.li,export_data,HRIS,high,success,weekend,2026-03-24 10:54:06,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS,1,Marketing,Director,user,2023-04-21,13,True
USR00074,mark.he,export_data,Data_Lake,medium,success,business_hours,2026-03-24 10:54:06,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake,1,Security,Officer,user,2022-03-26,0,True
USR00030,yuki.meyer,login,Email_Archive,medium,success,business_hours,2026-03-24 10:54:06,32,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Marketing,Manager,service-account,2025-04-07,24,True
USR00066,ronald.martin,file_access,GL_System,high,success,business_hours,2026-03-25 10:54:05,50,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Security,Specialist,user,2025-12-10,29,True
USR00037,ronald.wilson,login,HRIS,high,success,unusual_hours,2026-03-25 10:54:05,67,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS,1,Finance,Coordinator,power-user,2024-03-06,25,True
USR00066,ronald.martin,login,File_Share,low,success,weekend,2026-03-25 10:54:05,22,LOW,Unapproved resource: File_Share,0,Security,Specialist,user,2025-12-10,29,True
USR00093,nadia.muller,admin_operation,File_Share,low,success,business_hours,2026-03-25 10:54:06,90,CRITICAL,High-risk action: admin_operation|Unapproved resource: File_Share|User privilege doing admin action|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00063,daniel.colombo,admin_operation,HRIS,high,success,weekend,2026-03-26 10:54:05,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|Account inactive 52 days,1,Sales,Specialist,power-user,2025-03-04,52,True
USR00016,elena.dubois,file_access,HRIS,high,success,business_hours,2026-03-26 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 32 days,1,IT,Specialist,user,2024-12-06,32,True
USR00081,isha.ghosh,admin_operation,GL_System,high,success,business_hours,2026-03-26 10:54:05,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00005,george.lim,sql_query,BI_Tool,low,success,weekend,2026-03-26 10:54:05,45,MEDIUM,Unapproved resource: BI_Tool|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00023,isha.jones,login,HRIS,high,success,weekend,2026-03-26 10:54:05,67,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 55 days,1,Legal,Director,power-user,2024-03-25,55,True
USR00065,timothy.xu,api_call,Customer_Vault,high,success,business_hours,2026-03-26 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Marketing,Architect,user,2023-02-03,6,True
USR00079,varun.weber,sql_query,SIEM,medium,success,business_hours,2026-03-26 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00035,nikhil.rao,sql_query,SIEM,medium,success,weekend,2026-03-26 10:54:06,10,LOW,Sensitive resource (medium)|Account inactive 56 days,0,Executive,Lead,admin,2025-07-05,56,True
USR00035,nikhil.rao,login,BI_Tool,low,success,night,2026-03-26 10:54:06,62,MEDIUM,Off-hours access (night)|Unapproved resource: BI_Tool|Account inactive 56 days,1,Executive,Lead,admin,2025-07-05,56,True
USR00046,deepika.li,sql_query,GL_System,high,failure,business_hours,2026-03-27 10:54:05,85,CRITICAL,Sensitive resource (high)|Unapproved resource: GL_System|Access attempt FAILED|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00064,zainab.pillai,export_data,Customer_Vault,high,success,unusual_hours,2026-03-27 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: Customer_Vault|Account inactive 58 days,1,HR,Director,user,2023-08-19,58,True
USR00038,aisha.kim,admin_operation,BI_Tool,low,success,unusual_hours,2026-03-27 10:54:05,90,CRITICAL,Off-hours access (unusual_hours)|High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action,1,Compliance,Engineer,user,2022-07-14,5,True
USR00056,william.kumar,export_data,HRIS,high,success,business_hours,2026-03-27 10:54:05,90,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00096,edward.thomas,admin_operation,Data_Lake,medium,success,business_hours,2026-03-27 10:54:06,50,MEDIUM,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake,1,Operations,Officer,service-account,2023-04-08,24,True
USR00046,deepika.li,api_call,Email_Archive,medium,success,business_hours,2026-03-27 10:54:06,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00095,priya.petit,api_call,SIEM,medium,success,business_hours,2026-03-28 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,HR,Architect,user,2023-04-28,20,True
USR00076,stephen.guo,login,Admin_Console,medium,success,business_hours,2026-03-28 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Finance,Lead,user,2025-10-30,8,True
